model,metric,trainlen,source \ target,Perth,HK,PALO,DUNDEE,BOULDER,Auchterarder,Kinross,Pitlochry,Crieff,Aberfeldy,Dunkeld,Blairgowrie
MLP,mape,11,Perth,0.194290014,0.221363749,0.431415256,0.213472598,0.687268714,0.935482935,0.838234456,0.311004474,0.037499963,0.051612852,0.441176029,0.354166313
MLP,mape,11,HK,0.211944325,0.246254482,0.487579579,0.239611998,0.635608245,0.516128516,0.768906794,0.301435105,0.043749956,0.045161245,0.588234706,0.458332875
MLP,mape,11,PALO,0.228765296,0.242431142,0.489771367,0.213735729,0.666973532,0.419354419,0.82142775,0.311004474,0.037499963,0.045161245,0.647058176,0.4999995
MLP,mape,11,DUNDEE,0.206944325,0.228230154,0.472145806,0.233657164,0.704796374,0.870966871,0.743696735,0.311004474,0.037499963,0.045161245,0.470587765,0.354166313
MLP,mape,11,BOULDER,0.219135675,0.257334375,0.433241734,0.250297308,0.647600853,0.806450806,0.728990868,0.311004474,0.037499963,0.045161245,0.4999995,0.41666625
MLP,mape,11,Auchterarder,0.204567786,0.22963465,0.420456359,0.222753885,0.684501189,0.548386548,0.819326912,0.311004474,0.037499963,0.045161245,0.558822971,0.4999995
MLP,mape,11,Kinross,0.212561616,0.217852514,0.516118383,0.222172644,0.709408916,0.935482935,0.810923559,0.311004474,0.043749956,0.045161245,0.411764294,0.312499688
MLP,mape,11,Pitlochry,0.215802354,0.223002321,0.494885511,0.228860903,0.702028848,0.774192774,0.777310147,0.311004474,0.043749956,0.051612852,0.588234706,0.479166188
MLP,mape,11,Crieff,0.24938257,0.230024788,0.438264566,0.224485844,0.697416305,0.903224903,0.819326912,0.311004474,0.043749956,0.045161245,0.441176029,0.395832938
MLP,mape,11,Aberfeldy,0.226543079,0.317259416,0.485753115,0.24459285,0.672508581,0.967740968,0.890755412,0.311004474,0.062499938,0.032258032,0.999999,0.812499188
MLP,mape,11,Dunkeld,0.212160376,0.226903691,0.456529389,0.21386042,0.695571288,0.548386548,0.798318529,0.311004474,0.037499963,0.045161245,0.4999995,0.395832938
MLP,mape,11,Blairgowrie,0.215524568,0.215199582,0.421369604,0.216963021,0.675276106,0.580644581,0.815125235,0.311004474,0.043749956,0.045161245,0.558822971,0.541666125
MLP,mape,11,wo_trans,0.203703589,0.247112786,0.454702895,0.219915404,0.588560317,0.419354419,0.836133618,0.311004474,0.043749956,0.051612852,0.676469912,0.437499563
MLP,mae,12,Perth,0.376157407,0.46875,0.734126984,0.382550336,0.188230994,0.215277778,0.421875,0.180555556,0.03125,0.034722222,0.208333333,0.215277778
MLP,mae,12,HK,0.378472222,0.486111111,0.652777778,0.415610241,0.193347953,0.263888889,0.439236111,0.180555556,0.03125,0.03125,0.256944444,0.277777778
MLP,mae,12,PALO,0.395833333,0.464583333,0.731150794,0.40815312,0.188230994,0.194444444,0.434027778,0.180555556,0.03125,0.03125,0.194444444,0.208333333
MLP,mae,12,DUNDEE,0.380787037,0.465972222,0.802579365,0.401938852,0.201023392,0.222222222,0.425347222,0.180555556,0.024305556,0.03125,0.222222222,0.215277778
MLP,mae,12,BOULDER,0.381944444,0.498611111,0.780753968,0.397464579,0.183845029,0.243055556,0.441840278,0.185185185,0.027777778,0.03125,0.180555556,0.215277778
MLP,mae,12,Auchterarder,0.383101852,0.470138889,0.725198413,0.38752175,0.191154971,0.236111111,0.434027778,0.180555556,0.03125,0.034722222,0.201388889,0.215277778
MLP,mae,12,Kinross,0.391203704,0.454166667,0.713293651,0.394730301,0.199195906,0.256944444,0.436631944,0.175925926,0.024305556,0.03125,0.208333333,0.236111111
MLP,mae,12,Pitlochry,0.400462963,0.467361111,0.675595238,0.405667412,0.205409357,0.236111111,0.432291667,0.166666667,0.027777778,0.03125,0.256944444,0.284722222
MLP,mae,12,Crieff,0.44212963,0.472222222,0.731150794,0.395724584,0.192982456,0.208333333,0.433159722,0.178240741,0.041666667,0.034722222,0.180555556,0.201388889
MLP,mae,12,Aberfeldy,0.446759259,0.520138889,0.794642857,0.407158837,0.189692982,0.236111111,0.431423611,0.180555556,0.027777778,0.024305556,0.194444444,0.229166667
MLP,mae,12,Dunkeld,0.396990741,0.466666667,0.753968254,0.378821775,0.191885965,0.222222222,0.434027778,0.180555556,0.03125,0.034722222,0.1875,0.194444444
MLP,mae,12,Blairgowrie,0.394675926,0.465277778,0.720238095,0.391747452,0.192251462,0.229166667,0.433159722,0.178240741,0.03125,0.034722222,0.1875,0.243055556
MLP,mae,12,wo_trans,0.373842593,0.490972222,0.659722222,0.394978871,0.207602339,0.25,0.438368056,0.178240741,0.03125,0.034722222,0.236111111,0.236111111
MLP,mape,12,Perth,0.194290014,0.22612342,0.385753195,0.206805938,0.70018383,0.935482935,0.884452897,0.311004474,0.043749956,0.051612852,0.529411235,0.41666625
MLP,mape,12,HK,0.20200606,0.246254482,0.472419772,0.241295848,0.676198614,0.580644581,0.850839485,0.306219789,0.037499963,0.045161245,0.617646441,0.541666125
MLP,mape,12,PALO,0.212283827,0.224796948,0.489771367,0.230406313,0.64575584,0.419354419,0.901259603,0.311004474,0.037499963,0.045161245,0.4999995,0.41666625
MLP,mape,12,DUNDEE,0.204783832,0.232989824,0.420091059,0.233657164,0.706641389,0.838708839,0.789915176,0.311004474,0.037499963,0.045161245,0.588234706,0.354166313
MLP,mape,12,BOULDER,0.20925914,0.262952345,0.403104776,0.239850583,0.647600853,0.774192774,0.798318529,0.311004474,0.037499963,0.045161245,0.470587765,0.458332875
MLP,mape,12,Auchterarder,0.202870255,0.226591586,0.383013472,0.2237259,0.688191222,0.548386548,0.888654574,0.311004474,0.037499963,0.051612852,0.470587765,0.41666625
MLP,mape,12,Kinross,0.209320868,0.221987965,0.385753194,0.224578138,0.685423699,0.903224903,0.810923559,0.311004474,0.037499963,0.045161245,0.588234706,0.458332875
MLP,mape,12,Pitlochry,0.227407275,0.233301936,0.491141222,0.24510831,0.716788978,0.70967671,0.773108471,0.311004474,0.037499963,0.045161245,0.617646441,0.562499438
MLP,mape,12,Crieff,0.248610964,0.231741389,0.405387884,0.223754378,0.711253929,0.935482935,0.852940324,0.311004474,0.043749956,0.051612852,0.441176029,0.41666625
MLP,mape,12,Aberfeldy,0.221604812,0.310627087,0.481186909,0.236221723,0.687268714,0.999999,0.901259603,0.311004474,0.043749956,0.032258032,0.647058176,0.541666125
MLP,mape,12,Dunkeld,0.210555436,0.221363749,0.425479193,0.207189831,0.686346205,0.548386548,0.909662956,0.311004474,0.037499963,0.051612852,0.4999995,0.354166313
MLP,mape,12,Blairgowrie,0.208117166,0.219881228,0.389862783,0.212330722,0.678966139,0.580644581,0.899158765,0.311004474,0.037499963,0.051612852,0.441176029,0.541666125
MLP,mape,12,wo_trans,0.198703591,0.248517279,0.475616118,0.2224613,0.64852336,0.548386548,0.829831103,0.311004474,0.043749956,0.051612852,0.676469912,0.479166188
MLP,mae,13,Perth,0.376157407,0.465277778,0.731150794,0.383296048,0.186769006,0.208333333,0.422743056,0.171296296,0.027777778,0.03125,0.208333333,0.208333333
MLP,mae,13,HK,0.387731481,0.486111111,0.692460317,0.405170271,0.201023392,0.263888889,0.443576389,0.18287037,0.027777778,0.03125,0.243055556,0.263888889
MLP,mae,13,PALO,0.405092593,0.464583333,0.731150794,0.396967437,0.193347953,0.194444444,0.430555556,0.164351852,0.03125,0.03125,0.1875,0.229166667
MLP,mae,13,DUNDEE,0.392361111,0.458333333,0.777777778,0.401938852,0.195540936,0.201388889,0.419270833,0.19212963,0.027777778,0.024305556,0.215277778,0.236111111
MLP,mae,13,BOULDER,0.400462963,0.494444444,0.73015873,0.391250311,0.183845029,0.215277778,0.442708333,0.1875,0.03125,0.024305556,0.201388889,0.222222222
MLP,mae,13,Auchterarder,0.388888889,0.468055556,0.717261905,0.397713149,0.1875,0.236111111,0.433159722,0.173611111,0.03125,0.03125,0.194444444,0.222222222
MLP,mae,13,Kinross,0.41087963,0.451388889,0.724206349,0.395973154,0.201388889,0.229166667,0.436631944,0.173611111,0.03125,0.024305556,0.215277778,0.236111111
MLP,mae,13,Pitlochry,0.405092593,0.458333333,0.70734127,0.409893115,0.207236842,0.229166667,0.443576389,0.166666667,0.024305556,0.024305556,0.270833333,0.263888889
MLP,mae,13,Crieff,0.443287037,0.474305556,0.739087302,0.396470296,0.189692982,0.208333333,0.443576389,0.173611111,0.041666667,0.03125,0.1875,0.194444444
MLP,mae,13,Aberfeldy,0.447916667,0.514583333,0.791666667,0.407158837,0.185307018,0.215277778,0.435763889,0.180555556,0.027777778,0.024305556,0.208333333,0.229166667
MLP,mae,13,Dunkeld,0.403935185,0.464583333,0.740079365,0.393736018,0.191885965,0.215277778,0.430555556,0.171296296,0.03125,0.03125,0.1875,0.229166667
MLP,mae,13,Blairgowrie,0.392361111,0.463888889,0.705357143,0.395227442,0.188230994,0.215277778,0.438368056,0.166666667,0.034722222,0.03125,0.1875,0.243055556
MLP,mae,13,wo_trans,0.386574074,0.492361111,0.674603175,0.402684564,0.20869883,0.25,0.430555556,0.180555556,0.03125,0.034722222,0.25,0.236111111
MLP,mape,13,Perth,0.194290014,0.224562871,0.429588773,0.210118649,0.698338813,0.903224903,0.888654574,0.311004474,0.037499963,0.045161245,0.4999995,0.374999625
MLP,mape,13,HK,0.208024572,0.246254482,0.449360427,0.230897232,0.616235575,0.516128516,0.846637809,0.311004474,0.037499963,0.045161245,0.676469912,0.458332875
MLP,mape,13,PALO,0.221666539,0.220817549,0.489771367,0.214791206,0.612545538,0.483870484,0.903360441,0.311004474,0.037499963,0.045161245,0.529411235,0.479166188
MLP,mape,13,DUNDEE,0.208333211,0.224562866,0.479451739,0.233657164,0.725091556,0.838708839,0.861343676,0.311004474,0.037499963,0.032258032,0.558822971,0.395832938
MLP,mape,13,BOULDER,0.190277674,0.25444736,0.430958629,0.231706261,0.647600853,0.677418677,0.852940324,0.311004474,0.037499963,0.032258032,0.4999995,0.458332875
MLP,mape,13,Auchterarder,0.20740729,0.223236408,0.406301118,0.230406309,0.68357868,0.548386548,0.848738647,0.311004474,0.037499963,0.045161245,0.470587765,0.4999995
MLP,mape,13,Kinross,0.195061621,0.215823802,0.376620783,0.207653264,0.710331423,0.774192774,0.810923559,0.311004474,0.037499963,0.032258032,0.558822971,0.374999625
MLP,mape,13,Pitlochry,0.227407274,0.224718923,0.450045367,0.259173101,0.733394129,0.838708839,0.783612662,0.311004474,0.037499963,0.032258032,0.705881647,0.541666125
MLP,mape,13,Crieff,0.246141831,0.22815213,0.396255471,0.226455406,0.717711488,0.935482935,0.825629426,0.311004474,0.043749956,0.045161245,0.470587765,0.41666625
MLP,mape,13,Aberfeldy,0.222839378,0.305477279,0.452876428,0.238771549,0.690958747,0.999999,0.903360441,0.311004474,0.043749956,0.032258032,0.647058176,0.541666125
MLP,mape,13,Dunkeld,0.217870247,0.220817556,0.473880969,0.224282603,0.678966138,0.580644581,0.857142,0.311004474,0.037499963,0.045161245,0.4999995,0.479166188
MLP,mape,13,Blairgowrie,0.213271483,0.221909941,0.396255467,0.218420065,0.669741056,0.580644581,0.842436132,0.311004474,0.043749956,0.045161245,0.441176029,0.541666125
MLP,mape,13,wo_trans,0.207098648,0.248127141,0.44456592,0.217268374,0.612545533,0.483870484,0.834032779,0.311004474,0.043749956,0.051612852,0.617646441,0.458332875
MLP,mae,14,Perth,0.376157407,0.466666667,0.75,0.388516033,0.188230994,0.194444444,0.428819444,0.178240741,0.03125,0.034722222,0.194444444,0.222222222
MLP,mae,14,HK,0.391203704,0.486111111,0.66468254,0.404424559,0.196637427,0.229166667,0.436631944,0.185185185,0.03125,0.038194444,0.25,0.291666667
MLP,mae,14,PALO,0.403935185,0.470833333,0.731150794,0.40144171,0.188230994,0.1875,0.428819444,0.166666667,0.038194444,0.038194444,0.1875,0.222222222
MLP,mae,14,DUNDEE,0.392361111,0.465277778,0.785714286,0.401938852,0.195906433,0.236111111,0.428819444,0.175925926,0.034722222,0.038194444,0.208333333,0.263888889
MLP,mae,14,BOULDER,0.398148148,0.488194444,0.759920635,0.39448173,0.183845029,0.256944444,0.4453125,0.180555556,0.03125,0.038194444,0.229166667,0.222222222
MLP,mae,14,Auchterarder,0.37962963,0.480555556,0.732142857,0.400447427,0.188230994,0.236111111,0.438368056,0.178240741,0.038194444,0.027777778,0.208333333,0.222222222
MLP,mae,14,Kinross,0.40625,0.452083333,0.724206349,0.397464579,0.192982456,0.180555556,0.436631944,0.178240741,0.03125,0.03125,0.215277778,0.243055556
MLP,mae,14,Pitlochry,0.40162037,0.494444444,0.70734127,0.406910266,0.19371345,0.201388889,0.442708333,0.166666667,0.038194444,0.027777778,0.277777778,0.236111111
MLP,mae,14,Crieff,0.44212963,0.470833333,0.741071429,0.393984589,0.189327485,0.208333333,0.433159722,0.175925926,0.041666667,0.03125,0.194444444,0.201388889
MLP,mae,14,Aberfeldy,0.446759259,0.502083333,0.778769841,0.406164554,0.189692982,0.236111111,0.431423611,0.178240741,0.027777778,0.024305556,0.173611111,0.236111111
MLP,mae,14,Dunkeld,0.394675926,0.471527778,0.750992063,0.392741735,0.190423977,0.222222222,0.438368056,0.173611111,0.041666667,0.03125,0.1875,0.215277778
MLP,mae,14,Blairgowrie,0.396990741,0.460416667,0.713293651,0.399950286,0.190423977,0.229166667,0.440972222,0.166666667,0.045138889,0.038194444,0.173611111,0.243055556
MLP,mae,14,wo_trans,0.371527778,0.490277778,0.683531746,0.413870246,0.206505848,0.243055556,0.444444444,0.180555556,0.041666667,0.027777778,0.263888889,0.25
MLP,mape,14,Perth,0.194290014,0.219491089,0.451734873,0.223438226,0.690958747,0.838708839,0.869747029,0.311004474,0.043749956,0.051612852,0.529411235,0.458332875
MLP,mape,14,HK,0.208333216,0.246254482,0.492054465,0.232237433,0.64391082,0.419354419,0.829831103,0.311004474,0.037499963,0.070967671,0.735293382,0.520832813
MLP,mape,14,PALO,0.22716036,0.23189744,0.489771367,0.226546718,0.638375774,0.451612452,0.855041162,0.311004474,0.056249944,0.070967671,0.529411235,0.458332875
MLP,mape,14,DUNDEE,0.212654196,0.222612177,0.459817056,0.233657164,0.688191223,0.838708839,0.781511824,0.311004474,0.056249944,0.070967671,0.617646441,0.541666125
MLP,mape,14,BOULDER,0.190833228,0.247971084,0.417716628,0.237915388,0.647600853,0.806450806,0.779410985,0.311004474,0.037499963,0.070967671,0.617646441,0.41666625
MLP,mape,14,Auchterarder,0.202407293,0.235018541,0.405844496,0.232371945,0.68357868,0.548386548,0.855041162,0.311004474,0.056249944,0.038709639,0.4999995,0.4999995
MLP,mape,14,Kinross,0.19320977,0.214965499,0.398766883,0.224705775,0.709408914,0.838708839,0.810923559,0.311004474,0.037499963,0.045161245,0.558822971,0.458332875
MLP,mape,14,Pitlochry,0.229876408,0.248829386,0.47045631,0.258723416,0.718633996,0.838708839,0.802520206,0.311004474,0.062499938,0.038709639,0.735293382,0.479166188
MLP,mape,14,Crieff,0.248302324,0.224328786,0.414976912,0.228987559,0.692803763,0.903224903,0.840335294,0.311004474,0.043749956,0.045161245,0.529411235,0.437499563
MLP,mape,14,Aberfeldy,0.227469005,0.280820622,0.441917531,0.242379793,0.678043631,0.999999,0.861343676,0.311004474,0.043749956,0.032258032,0.617646441,0.58333275
MLP,mape,14,Dunkeld,0.210092474,0.229712678,0.441917529,0.226310094,0.707563896,0.580644581,0.844536971,0.311004474,0.056249944,0.045161245,0.4999995,0.437499563
MLP,mape,14,Blairgowrie,0.208271488,0.21917898,0.364748644,0.233272288,0.701106339,0.548386548,0.827730265,0.311004474,0.062499938,0.064516065,0.441176029,0.541666125
MLP,mape,14,wo_trans,0.194999891,0.241806923,0.473880967,0.240134337,0.608855498,0.483870484,0.819326912,0.311004474,0.062499938,0.038709639,0.735293382,0.4999995
MLP,mae,15,Perth,0.376157407,0.472222222,0.760912698,0.398210291,0.187134503,0.194444444,0.434895833,0.180555556,0.03125,0.027777778,0.201388889,0.194444444
MLP,mae,15,HK,0.386574074,0.486111111,0.651785714,0.395724584,0.193347953,0.256944444,0.440972222,0.185185185,0.03125,0.024305556,0.270833333,0.270833333
MLP,mae,15,PALO,0.398148148,0.469444444,0.731150794,0.394730301,0.182748538,0.222222222,0.447048611,0.166666667,0.027777778,0.027777778,0.1875,0.215277778
MLP,mae,15,DUNDEE,0.383101852,0.456944444,0.780753968,0.401938852,0.19627193,0.222222222,0.434895833,0.178240741,0.027777778,0.027777778,0.229166667,0.229166667
MLP,mae,15,BOULDER,0.387731481,0.492361111,0.76984127,0.386776038,0.183845029,0.25,0.440972222,0.18287037,0.03125,0.024305556,0.201388889,0.222222222
MLP,mae,15,Auchterarder,0.387731481,0.471527778,0.746031746,0.397464579,0.187134503,0.236111111,0.428819444,0.175925926,0.027777778,0.027777778,0.1875,0.229166667
MLP,mae,15,Kinross,0.399305556,0.452777778,0.737103175,0.399701715,0.192982456,0.194444444,0.436631944,0.18287037,0.027777778,0.027777778,0.243055556,0.256944444
MLP,mae,15,Pitlochry,0.395833333,0.486111111,0.720238095,0.442207308,0.203581871,0.229166667,0.432291667,0.166666667,0.03125,0.024305556,0.159722222,0.243055556
MLP,mae,15,Crieff,0.438657407,0.472916667,0.74702381,0.399204574,0.190789474,0.201388889,0.451388889,0.175925926,0.041666667,0.027777778,0.201388889,0.194444444
MLP,mae,15,Aberfeldy,0.452546296,0.498611111,0.802579365,0.403678847,0.188961988,0.222222222,0.431423611,0.173611111,0.034722222,0.024305556,0.215277778,0.25
MLP,mae,15,Dunkeld,0.398148148,0.474305556,0.768849206,0.39100174,0.190423977,0.222222222,0.432291667,0.173611111,0.03125,0.027777778,0.1875,0.222222222
MLP,mae,15,Blairgowrie,0.398148148,0.463888889,0.75297619,0.397713149,0.188961988,0.208333333,0.433159722,0.175925926,0.034722222,0.027777778,0.180555556,0.243055556
MLP,mae,15,wo_trans,0.381944444,0.4875,0.701388889,0.396718867,0.201388889,0.243055556,0.4375,0.171296296,0.041666667,0.027777778,0.256944444,0.236111111
MLP,mape,15,Perth,0.194290014,0.224640898,0.366118509,0.23158255,0.698338813,0.838708839,0.871847868,0.311004474,0.043749956,0.038709639,0.529411235,0.374999625
MLP,mape,15,HK,0.206327044,0.246254482,0.441826198,0.230464238,0.655903428,0.451612452,0.82142775,0.311004474,0.037499963,0.032258032,0.735293382,0.479166188
MLP,mape,15,PALO,0.219536908,0.22947859,0.489771367,0.225041565,0.628228179,0.516128516,0.813024397,0.311004474,0.037499963,0.038709639,0.529411235,0.458332875
MLP,mape,15,DUNDEE,0.207098645,0.220583465,0.415524849,0.233657164,0.711253931,0.838708839,0.911763794,0.311004474,0.037499963,0.038709639,0.529411235,0.374999625
MLP,mape,15,BOULDER,0.185987551,0.251248234,0.410410699,0.243970365,0.647600853,0.806450806,0.899158765,0.311004474,0.037499963,0.032258032,0.4999995,0.354166313
MLP,mape,15,Auchterarder,0.203950501,0.225733282,0.356072856,0.233093593,0.663283498,0.548386548,0.865545353,0.311004474,0.037499963,0.038709639,0.441176029,0.520832813
MLP,mape,15,Kinross,0.188734463,0.216057884,0.377077402,0.228472096,0.718633997,0.903224903,0.810923559,0.311004474,0.037499963,0.038709639,0.735293382,0.541666125
MLP,mape,15,Pitlochry,0.225709744,0.24313339,0.525387767,0.282286487,0.725091557,0.677418677,0.771007632,0.311004474,0.043749956,0.032258032,0.411764294,0.41666625
MLP,mape,15,Crieff,0.246759114,0.226747635,0.367488371,0.239548179,0.714943963,0.903224903,0.846637809,0.311004474,0.043749956,0.038709639,0.4999995,0.395832938
MLP,mape,15,Aberfeldy,0.233333198,0.275592786,0.428218909,0.248854014,0.68911373,0.999999,0.922267985,0.311004474,0.056249944,0.032258032,0.705881647,0.645832688
MLP,mape,15,Dunkeld,0.214814691,0.227527913,0.386438123,0.230103904,0.696493797,0.580644581,0.873948706,0.311004474,0.037499963,0.038709639,0.4999995,0.437499563
MLP,mape,15,Blairgowrie,0.207438153,0.218164625,0.348766925,0.228413185,0.679888647,0.548386548,0.861343676,0.311004474,0.043749956,0.038709639,0.4999995,0.541666125
MLP,mape,15,wo_trans,0.204259144,0.248205167,0.473333019,0.225687614,0.619925599,0.548386548,0.804621044,0.311004474,0.062499938,0.038709639,0.705881647,0.479166188
MLP,mae,16,Perth,0.376157407,0.468055556,0.762896825,0.390753169,0.187134503,0.215277778,0.421006944,0.171296296,0.03125,0.027777778,0.208333333,0.201388889
MLP,mae,16,HK,0.390046296,0.486111111,0.653769841,0.394233159,0.188596491,0.243055556,0.424479167,0.180555556,0.027777778,0.024305556,0.229166667,0.25
MLP,mae,16,PALO,0.399305556,0.475694444,0.731150794,0.382301765,0.187134503,0.201388889,0.426215278,0.166666667,0.03125,0.03125,0.194444444,0.215277778
MLP,mae,16,DUNDEE,0.387731481,0.476388889,0.777777778,0.401938852,0.193347953,0.222222222,0.422743056,0.1875,0.024305556,0.03125,0.208333333,0.222222222
MLP,mae,16,BOULDER,0.390046296,0.482638889,0.767857143,0.398458862,0.183845029,0.25,0.448784722,0.180555556,0.03125,0.03125,0.215277778,0.222222222
MLP,mae,16,Auchterarder,0.387731481,0.479166667,0.72718254,0.395724584,0.189692982,0.236111111,0.4375,0.171296296,0.027777778,0.027777778,0.194444444,0.229166667
MLP,mae,16,Kinross,0.376157407,0.454861111,0.725198413,0.392990306,0.186038012,0.215277778,0.436631944,0.178240741,0.03125,0.027777778,0.1875,0.222222222
MLP,mae,16,Pitlochry,0.376157407,0.463888889,0.661706349,0.415610241,0.194444444,0.208333333,0.425347222,0.166666667,0.03125,0.027777778,0.229166667,0.256944444
MLP,mae,16,Crieff,0.434027778,0.472222222,0.746031746,0.396470296,0.189692982,0.201388889,0.427951389,0.168981481,0.041666667,0.027777778,0.201388889,0.201388889
MLP,mae,16,Aberfeldy,0.416666667,0.495138889,0.799603175,0.402435993,0.1875,0.215277778,0.421875,0.168981481,0.038194444,0.024305556,0.222222222,0.263888889
MLP,mae,16,Dunkeld,0.398148148,0.476388889,0.762896825,0.391747452,0.188230994,0.208333333,0.432291667,0.168981481,0.03125,0.027777778,0.1875,0.222222222
MLP,mae,16,Blairgowrie,0.396990741,0.470833333,0.73015873,0.400198857,0.19005848,0.208333333,0.431423611,0.171296296,0.034722222,0.024305556,0.173611111,0.243055556
MLP,mae,16,wo_trans,0.37962963,0.493055556,0.69047619,0.391747452,0.203216374,0.25,0.4296875,0.173611111,0.03125,0.027777778,0.25,0.243055556
MLP,mape,16,Perth,0.194290014,0.221051638,0.381186989,0.232929628,0.713098946,0.935482935,0.890755412,0.311004474,0.043749956,0.038709639,0.529411235,0.395832938
MLP,mape,16,HK,0.20925914,0.246254482,0.438629853,0.226443625,0.690958747,0.451612452,0.873948706,0.311004474,0.037499963,0.032258032,0.617646441,0.41666625
MLP,mape,16,PALO,0.213827036,0.228932399,0.489771367,0.216007696,0.693726273,0.516128516,0.855041162,0.311004474,0.037499963,0.045161245,0.529411235,0.437499563
MLP,mape,16,DUNDEE,0.21132704,0.228230152,0.404474629,0.233657164,0.704796373,0.838708839,0.876049544,0.311004474,0.037499963,0.045161245,0.558822971,0.395832938
MLP,mape,16,BOULDER,0.187438169,0.241338757,0.411780561,0.254076396,0.647600853,0.806450806,0.884452897,0.311004474,0.037499963,0.045161245,0.4999995,0.41666625
MLP,mape,16,Auchterarder,0.206419636,0.226825668,0.356529474,0.234038118,0.697416305,0.548386548,0.855041162,0.311004474,0.037499963,0.038709639,0.470587765,0.520832813
MLP,mape,16,Kinross,0.20194433,0.208801335,0.415433536,0.233445091,0.709408913,0.999999,0.810923559,0.311004474,0.043749956,0.038709639,0.4999995,0.395832938
MLP,mape,16,Pitlochry,0.195154211,0.215121556,0.484383242,0.256386658,0.716788979,0.870966871,0.846637809,0.311004474,0.037499963,0.038709639,0.617646441,0.479166188
MLP,mape,16,Crieff,0.241296156,0.225421169,0.391232637,0.234843226,0.724169046,0.935482935,0.850839485,0.311004474,0.043749956,0.038709639,0.529411235,0.41666625
MLP,mape,16,Aberfeldy,0.238271465,0.269350595,0.421369598,0.245396974,0.70018383,0.999999,0.873948706,0.311004474,0.062499938,0.032258032,0.823528588,0.729165938
MLP,mape,16,Dunkeld,0.213796174,0.227527914,0.414520292,0.231313524,0.719556505,0.548386548,0.867646191,0.311004474,0.037499963,0.038709639,0.4999995,0.479166188
MLP,mape,16,Blairgowrie,0.217067776,0.219959256,0.385753189,0.233334144,0.709408913,0.548386548,0.848738647,0.311004474,0.043749956,0.032258032,0.441176029,0.541666125
MLP,mape,16,wo_trans,0.202252973,0.250389936,0.49077593,0.216423016,0.610700517,0.580644581,0.825629426,0.311004474,0.043749956,0.038709639,0.705881647,0.458332875
MLP,mae,17,Perth,0.376157407,0.468055556,0.782738095,0.374347502,0.185672515,0.215277778,0.435763889,0.178240741,0.03125,0.027777778,0.194444444,0.215277778
MLP,mae,17,HK,0.37962963,0.486111111,0.711309524,0.416604524,0.192616959,0.256944444,0.426215278,0.185185185,0.041666667,0.024305556,0.236111111,0.284722222
MLP,mae,17,PALO,0.396990741,0.466666667,0.731150794,0.397216008,0.191154971,0.208333333,0.422743056,0.175925926,0.027777778,0.024305556,0.208333333,0.243055556
MLP,mae,17,DUNDEE,0.388888889,0.475,0.791666667,0.401938852,0.194078947,0.208333333,0.420138889,0.185185185,0.024305556,0.024305556,0.180555556,0.229166667
MLP,mae,17,BOULDER,0.37037037,0.488888889,0.757936508,0.388516033,0.183845029,0.270833333,0.4375,0.185185185,0.03125,0.024305556,0.201388889,0.201388889
MLP,mae,17,Auchterarder,0.375,0.475694444,0.739087302,0.402435993,0.186769006,0.236111111,0.434027778,0.175925926,0.027777778,0.024305556,0.201388889,0.229166667
MLP,mae,17,Kinross,0.377314815,0.463194444,0.751984127,0.381556053,0.188596491,0.208333333,0.436631944,0.178240741,0.027777778,0.027777778,0.25,0.243055556
MLP,mae,17,Pitlochry,0.380787037,0.4625,0.691468254,0.406910266,0.203216374,0.215277778,0.436631944,0.166666667,0.03125,0.024305556,0.208333333,0.25
MLP,mae,17,Crieff,0.439814815,0.474305556,0.754960317,0.394233159,0.187134503,0.208333333,0.427951389,0.175925926,0.041666667,0.027777778,0.1875,0.201388889
MLP,mae,17,Aberfeldy,0.428240741,0.494444444,0.81547619,0.395973154,0.186769006,0.215277778,0.426215278,0.175925926,0.034722222,0.024305556,0.180555556,0.236111111
MLP,mae,17,Dunkeld,0.386574074,0.470138889,0.75297619,0.395724584,0.190789474,0.215277778,0.439236111,0.175925926,0.03125,0.027777778,0.1875,0.208333333
MLP,mae,17,Blairgowrie,0.386574074,0.46875,0.733134921,0.403927417,0.192616959,0.222222222,0.434027778,0.178240741,0.034722222,0.027777778,0.1875,0.243055556
MLP,mae,17,wo_trans,0.375,0.498611111,0.733134921,0.406910266,0.196637427,0.229166667,0.427951389,0.180555556,0.03125,0.027777778,0.25,0.263888889
MLP,mape,17,Perth,0.194290014,0.217852518,0.370684715,0.205530532,0.696493797,0.935482935,0.861343676,0.311004474,0.043749956,0.038709639,0.529411235,0.437499563
MLP,mape,17,HK,0.202715933,0.246254482,0.462374121,0.257522636,0.708486406,0.419354419,0.823528588,0.306219789,0.056249944,0.032258032,0.558822971,0.4999995
MLP,mape,17,PALO,0.209043089,0.221909934,0.489771367,0.227973326,0.691881256,0.516128516,0.840335294,0.311004474,0.037499963,0.032258032,0.588234706,0.4999995
MLP,mape,17,DUNDEE,0.207314696,0.235720785,0.454794223,0.233657164,0.720479014,0.838708839,0.859242838,0.311004474,0.037499963,0.032258032,0.441176029,0.41666625
MLP,mape,17,BOULDER,0.199629516,0.250389935,0.423196072,0.234908027,0.647600853,0.741934742,0.882352059,0.311004474,0.037499963,0.032258032,0.4999995,0.41666625
